system:index,B11,B12,B3,B4,B5,B6,B7,B8,B8A,NBRI,NDMI,NDVI,NDWI,SAVI,VH,VH_variance,VV,VV_VH,VV_variance,class,latitude_209564535,longitude_209564535,.geo
10354,0.1325,0.0669,0.1025,0.0965,0.1221,0.1859,0.2243,0.1871,0.2356,0.47322834,0.17083855,0.319464,-0.29212707,0.17343031,-16.919298,1.513660551054656,-9.301347,-0.29053256,0.683247294880406,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38603496348303,-2.0136809596153147]}"
10355,0.12175,0.05505,0.10225,0.0859,0.10675,0.16075,0.1956,0.1826,0.22695,0.53671366,0.19993432,0.360149,-0.2820783,0.18874432,-16.162947,1.6855389321002718,-9.938323,-0.23847973,0.914261585673465,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.1977510970297,-1.6712811625522284]}"
10356,0.1786,0.0971,0.1023,0.08,0.11,0.2032,0.2398,0.2435,0.2691,0.42982972,0.15375502,0.5054096,-0.4083285,0.2978142,-15.163495,0.5254042062012374,-9.927477,-0.20868134,0.4663665777576824,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43442181539358,-2.0585126159366656]}"
10357,0.1719,0.0842,0.0989,0.0797,0.1194,0.2189,0.2552,0.2435,0.2935,0.48611534,0.17236397,0.5068069,-0.4223131,0.29846936,-14.848033,0.6083332210348734,-9.490913,-0.22010481,0.4331844679790109,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43373424506436,-2.0634922476491555]}"
10358,0.0611,0.0341,0.1248,0.1099,0.126,0.1242,0.1482,0.1216,0.1382,0.56197816,0.33114398,0.050539974,0.012986991,0.023991806,-20.248777,8.589873511304091,-12.139799,-0.2503654,10.847259212329845,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.56178911820314,-1.5605545122356324]}"
10359,0.09095,0.0429,0.1152,0.09515,0.10625,0.1868,0.2354,0.2147,0.24545,0.6669255,0.40487486,0.38583183,-0.30160657,0.22142988,-19.178654,5.848574623698397,-11.785197,-0.23877704,4.0985283435875886,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97361093207809,-1.4159865167379326]}"
10360,0.0499,0.0271,0.09405,0.0731,0.0834,0.1039,0.11945,0.1076,0.1095,0.59762436,0.36634922,0.1909242,-0.06719566,0.07602469,-18.118147,2.717340363755781,-11.445017,-0.22572452,3.8919317632312933,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.58042117396174,-1.5574268279386532]}"
10361,0.1462,0.0702,0.1179,0.0938,0.1232,0.1875,0.234,0.1986,0.2488,0.47767854,0.15197214,0.35841313,-0.2549763,0.19838464,-16.41325,0.9758024359828852,-9.350736,-0.2741235,0.6469465097079592,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38745701447657,-2.0122727134050167]}"
10362,0.1234,0.0652,0.1074,0.0899,0.1027,0.1553,0.185,0.1799,0.2166,0.46797225,0.18628421,0.33358043,-0.25234947,0.17537023,-14.915181,2.073848182176164,-9.937445,-0.20029016,0.9231547839037345,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.20110756416051,-1.67196013349935]}"
10363,0.0648,0.0341,0.1216,0.1039,0.1182,0.1727,0.2024,0.1828,0.2049,0.6855694,0.4765751,0.27520055,-0.20105122,0.15043853,-17.433207,1.8820031737289042,-9.345854,-0.30200282,1.6867918782842253,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97101549831925,-1.414879089093177]}"
10364,0.1567,0.0816,0.0998,0.082,0.1022,0.1556,0.1864,0.1696,0.2106,0.35031843,0.039534155,0.34817168,-0.25909427,0.17482702,-13.534611,2.301332732417199,-9.046137,-0.19877437,1.0212795510117125,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62041803260105,-1.5583069689879852]}"
10365,0.1423,0.0667,0.0935,0.0804,0.1008,0.1632,0.2012,0.1986,0.2254,0.497173,0.16515107,0.42365593,-0.35980827,0.22759949,-15.107406,0.8061010177176087,-7.5566416,-0.33316046,0.5421191813405812,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45474008257925,-2.162998525291117]}"
10366,0.1721,0.0831,0.1105,0.0836,0.1261,0.2373,0.2778,0.2828,0.3148,0.5457775,0.2433502,0.5436681,-0.43808797,0.34487534,-15.298721,0.7596887825689436,-10.023918,-0.20830384,1.1976090834509705,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43838914207579,-2.035380157938127]}"
10367,0.1872,0.1042,0.1051,0.0828,0.1121,0.2001,0.2388,0.226,0.2729,0.36886737,0.09390126,0.46373057,-0.3651465,0.26557863,-14.762879,0.5603640403613165,-10.633315,-0.16260563,0.4592701411504656,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43501142844494,-2.0582032602881637]}"
10368,0.1735,0.0865,0.1086,0.0766,0.1166,0.2259,0.2701,0.2779,0.2969,0.52524704,0.23128048,0.56784207,-0.43803367,0.35336456,-14.992508,0.7126314447172651,-9.402819,-0.22912951,0.6360523780692446,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43433084825809,-2.034641391929051]}"
10369,0.1633,0.08145,0.10155,0.07485,0.10865,0.2045,0.24335,0.2337,0.2705,0.4831033,0.17733002,0.51482743,-0.39418346,0.29469422,-15.477044,0.6493587692969953,-9.215713,-0.25356957,0.7801169409429463,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43403162018546,-2.035211887029499]}"
10370,0.16145,0.0744,0.0938,0.0695,0.10585,0.19365,0.23325,0.2233,0.25665,0.50016797,0.16075373,0.5252732,-0.4083885,0.29099393,-15.111235,0.6018907576893611,-8.645477,-0.27216548,0.4098340542867689,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45689076724601,-2.1637040525581144]}"
10371,0.1247,0.0648,0.09705,0.08105,0.1087,0.1793,0.2122,0.1991,0.2341,0.5089049,0.22977147,0.4213814,-0.34458888,0.22697559,-17.688276,2.0201584524858163,-10.217149,-0.26773027,0.8509650199950762,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39126730122577,-2.015359121400865]}"
10372,0.13455,0.05745,0.09325,0.0758,0.1045,0.1839,0.2324,0.2153,0.26555,0.5787351,0.23081318,0.47921675,-0.39555988,0.26450512,-16.464794,1.1027361996140712,-9.201141,-0.28300756,0.524747759273211,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38245984839999,-1.990332917577075]}"
10373,0.1269,0.0619,0.095,0.0762,0.1043,0.1899,0.2251,0.2082,0.2513,0.54165125,0.24261412,0.464135,-0.37335092,0.2524222,-16.482395,0.9327539036474946,-9.4997,-0.26875028,0.5733761568930262,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37312710489132,-2.006342522036375]}"
10374,0.1257,0.0586,0.1036,0.0986,0.1166,0.1738,0.2113,0.1928,0.2274,0.5338107,0.21067505,0.32326698,-0.30094466,0.17854436,-17.448229,1.766309867564587,-9.954573,-0.27346316,0.7142539664844989,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38613465773199,-2.0134907683006773]}"
10375,0.1956,0.1057,0.1003,0.0836,0.1187,0.206,0.2458,0.2353,0.2835,0.38005865,0.09213275,0.47569773,-0.40226462,0.27787277,-15.588264,0.5175435908131902,-9.734907,-0.23114632,0.4551921805228183,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4349697642417,-2.063092130070265]}"
10376,0.1276,0.0664,0.1011,0.0783,0.1091,0.1964,0.2228,0.2134,0.2408,0.5253753,0.25161293,0.46314707,-0.35707474,0.25596818,-16.54492,0.8214802035821501,-9.257516,-0.28243086,0.8316662306900374,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37307065553965,-2.006124034747782]}"
10377,0.1822,0.09935,0.10865,0.08765,0.12415,0.2125,0.2554,0.2337,0.28285,0.4033929,0.12382786,0.45448887,-0.36526948,0.2667255,-15.164469,0.9875873829335973,-10.074764,-0.20165846,0.6634307722013943,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43507036009079,-2.0321720291010044]}"
10378,0.1558,0.0729,0.1023,0.0717,0.1033,0.221,0.2663,0.2353,0.2983,0.5269306,0.20327283,0.532899,-0.39395735,0.30408922,-15.227928,0.5426489429595307,-8.799481,-0.2675464,0.6399885774981051,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43423320529556,-2.0355610582496575]}"
10379,0.1644,0.0885,0.1045,0.0971,0.1219,0.1683,0.2036,0.1741,0.2189,0.32597104,0.028655836,0.2839233,-0.24982052,0.1497666,-15.798703,0.9117969492227095,-9.323416,-0.25775245,1.1050176280320088,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39614577159948,-2.0534276523176493]}"
10380,0.147,0.0678,0.0988,0.0804,0.1131,0.2002,0.2389,0.2099,0.2478,0.5117033,0.17623986,0.44609028,-0.35989633,0.24579275,-16.83128,1.3656458229331179,-9.63828,-0.2717461,0.3831764670169022,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37440257637755,-2.0078232121587076]}"
10381,0.13675,0.06705,0.1058,0.09295,0.11765,0.1799,0.2164,0.21525,0.2262,0.5249734,0.22301137,0.39682025,-0.3409126,0.22698589,-16.107761,1.4568170730330294,-9.593171,-0.25347683,0.5586876000465324,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38774380778844,-2.0148240221469664]}"
10382,0.1408,0.06535,0.11035,0.09225,0.11825,0.19645,0.2325,0.21355,0.25755,0.53137326,0.2053055,0.3966645,-0.31861687,0.22580045,-16.85822,1.7056136974438232,-9.958956,-0.25727034,0.5839908306151003,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38555200330758,-2.0159885289391046]}"
10383,0.1862,0.0946,0.1046,0.0775,0.1247,0.224,0.2644,0.2543,0.3,0.45772427,0.15459706,0.5328511,-0.41710785,0.31882665,-15.41375,0.4258552422556363,-10.148686,-0.20596877,0.4189590851604237,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43551178148377,-2.061732291045177]}"
10384,0.16425,0.08425,0.1001,0.0833,0.1105,0.18525,0.22995,0.21895,0.2577,0.4442612,0.1427453,0.44880065,-0.37251213,0.25363043,-15.243501,0.5204334038330032,-8.638842,-0.27654988,0.4425522291955346,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45736549658892,-2.1622268051045643]}"
10385,0.1308,0.0648,0.1053,0.0964,0.1218,0.198,0.2378,0.1979,0.2574,0.5066616,0.20413753,0.34488615,-0.30540895,0.1916782,-17.114088,1.2818174332294063,-10.021568,-0.26137272,0.6884450833430122,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3858115984704,-2.0135363101546466]}"
10386,0.1427,0.0595,0.1028,0.0772,0.1168,0.1972,0.2267,0.2293,0.2561,0.58795017,0.23279572,0.49624795,-0.38090938,0.28288904,-17.81991,2.1418950382907553,-10.346239,-0.2653423,1.0023447872774298,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38880651576584,-2.016058190309261]}"
10387,0.1441,0.0752,0.1027,0.0822,0.1131,0.1693,0.1985,0.1925,0.2199,0.43817705,0.14379086,0.40152892,-0.30420053,0.21356654,-15.166578,0.9721409642894372,-9.08979,-0.25052342,0.7521849986361779,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39555851648382,-2.0544668722285584]}"
10388,0.1218,0.05885,0.09665,0.07645,0.1041,0.16695,0.20165,0.1959,0.2226,0.5379784,0.23323889,0.43859005,-0.33925825,0.23198679,-16.72575,0.6593837909950366,-9.235118,-0.2885355,0.649364227597026,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37049093127173,-2.0079474774836608]}"
10389,0.1336,0.061,0.1037,0.0775,0.1156,0.1976,0.2309,0.2209,0.253,0.5672224,0.24626236,0.48056298,-0.36105978,0.26941383,-16.959406,2.050475837574396,-10.158904,-0.25077158,0.7123638694124281,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38920762930685,-2.016026820486143]}"
10390,0.1432,0.067,0.1094,0.0867,0.1164,0.1964,0.2346,0.2297,0.2664,0.54836535,0.23196569,0.45195955,-0.3547626,0.26273885,-16.833372,1.5981026430920906,-9.700729,-0.2688104,0.6849209195611188,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38657759032616,-2.016070413844446]}"
10391,0.1469,0.0664,0.1052,0.0793,0.1165,0.1974,0.2283,0.2356,0.2612,0.5602649,0.23189542,0.49634802,-0.3826291,0.287704,-16.477446,2.2230410772334466,-10.190653,-0.23574209,0.768557239669363,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38902521816416,-2.0147440653006305]}"
10392,0.1419,0.066,0.102,0.0817,0.1121,0.1818,0.2268,0.2068,0.2508,0.516129,0.18611985,0.43362218,-0.33937824,0.23798352,-15.344763,1.0102969244838165,-9.982509,-0.21171856,0.6150328745783469,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38113022930713,-1.9893630836390686]}"
10393,0.1613,0.08765,0.09695,0.0889,0.10885,0.1721,0.21205,0.1945,0.2345,0.37869927,0.09331083,0.3726182,-0.33470577,0.20219555,-14.97618,0.7888495513241764,-9.3955145,-0.22898142,0.5557950684691413,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4545238777578,-2.1612908551945424]}"
10394,0.1312,0.064,0.1028,0.0883,0.1176,0.1879,0.2294,0.2084,0.2475,0.5301028,0.22732626,0.404786,-0.33933163,0.22612025,-16.30704,0.7089220080121166,-8.850904,-0.29637298,0.4465801475362525,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.36962978819304,-2.007062557079178]}"
10395,0.0995,0.0502,0.106,0.0855,0.0987,0.1648,0.1951,0.1661,0.2117,0.53582984,0.250753,0.32034975,-0.22087467,0.16085683,-15.688251,1.1934108420967462,-10.506102,-0.1978346,0.6494880051839331,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19721002194375,-1.6717964499828175]}"
10396,0.15695,0.0801,0.10605,0.08805,0.11245,0.1924,0.2321,0.2077,0.25635,0.44336346,0.13917457,0.40456465,-0.32398406,0.22554193,-16.303556,0.6839751633081335,-8.846425,-0.29650646,0.5074863499480173,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37537417896736,-2.008415817015265]}"
10397,0.06215,0.0293,0.13195,0.1261,0.13005,0.1776,0.2086,0.1777,0.19395,0.7169082,0.48175943,0.16984856,-0.14774743,0.0962926,-17.464874,1.8905540487342876,-9.223288,-0.3088106,1.292539097663499,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97212334790878,-1.4149823107675183]}"
10398,0.1766,0.0919,0.1074,0.0792,0.1259,0.2244,0.2657,0.2451,0.2967,0.4545994,0.16243778,0.51156336,-0.39063832,0.30189252,-15.090922,0.6456275554834789,-9.438978,-0.23041043,0.5030242737802363,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43573983176404,-2.0363561042505594]}"
10399,0.1484,0.0716,0.1161,0.0931,0.1327,0.2314,0.2811,0.2592,0.3076,0.56711006,0.27183518,0.4714732,-0.381295,0.29232666,-16.894897,1.3326774204715548,-9.509233,-0.27971622,1.1791024619128372,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.95236919649055,-1.4172077093717848]}"
10400,0.1823,0.09525,0.10525,0.08495,0.1193,0.22145,0.25795,0.24655,0.28285,0.4426565,0.14981927,0.48748115,-0.40164864,0.29152134,-15.089827,0.511268822166123,-9.563131,-0.2241798,0.5754026049066923,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43830648475044,-2.0376566616625587]}"
10401,0.14675,0.0726,0.09105,0.07045,0.0974,0.1637,0.19635,0.1849,0.2228,0.43611652,0.1150309,0.44820833,-0.34009784,0.22727874,-15.366796,0.49830418496319595,-8.7974415,-0.2718627,0.4920772271790881,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43488717642238,-2.0653691107972016]}"
10402,0.14225,0.06505,0.10495,0.0979,0.12465,0.19165,0.2278,0.2117,0.25335,0.52990067,0.19621417,0.36757106,-0.337123,0.21084486,-17.009775,1.1073539576171356,-9.679377,-0.27465838,0.5876754746084103,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3695468703117,-2.005589730779245]}"
10403,0.1752,0.10035,0.1013,0.0943,0.11225,0.17505,0.1995,0.20645,0.23085,0.3458279,0.08188131,0.37290108,-0.34167343,0.21008429,-15.231608,0.4871327580413312,-9.135728,-0.25016606,0.49554703583445914,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4357867828088,-2.0643869171753986]}"
10404,0.13985,0.06115,0.09695,0.06565,0.10565,0.20685,0.2613,0.2402,0.2856,0.5941596,0.2640442,0.5707046,-0.42488506,0.32490537,-15.823729,0.9311285677036594,-9.843773,-0.2329777,0.5620049139138033,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3847888781391,-1.9901304282873133]}"
10405,0.1641,0.08175,0.1025,0.0787,0.1129,0.1985,0.2405,0.22165,0.2647,0.46110746,0.14918987,0.47594476,-0.36757675,0.26791406,-15.364792,0.8070507951378119,-9.319718,-0.2448934,0.593983698835892,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43656366836977,-2.0360894309392563]}"
10406,0.0677,0.0412,0.1134,0.1073,0.1131,0.1373,0.1605,0.1467,0.1607,0.56146884,0.36847013,0.1551181,-0.12802768,0.078381956,-18.06731,5.339928133814482,-10.92865,-0.24619499,5.165381164931986,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.56026848284459,-1.5605530448511182]}"
10407,0.1692,0.0886,0.1006,0.093,0.1199,0.1746,0.204,0.1842,0.2288,0.35043988,0.04244482,0.32900432,-0.29353935,0.17601646,-15.735776,1.0436124780554934,-8.891073,-0.27793658,0.8269903762151696,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39486699718263,-2.0542371273580886]}"
10408,0.15925,0.0765,0.10405,0.07935,0.11225,0.2143,0.25335,0.2338,0.2808,0.5069288,0.18967049,0.4932141,-0.38404614,0.28491053,-14.386802,0.643828317586762,-8.534506,-0.25532123,0.6839249462486023,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43492475126475,-2.0357910929860465]}"
10409,0.15885,0.0884,0.0944,0.0895,0.1061,0.1741,0.21845,0.21205,0.2453,0.41154936,0.1434349,0.40640026,-0.38391253,0.22933692,-15.437718,0.470762657512329,-9.536536,-0.23629063,0.3842678854692174,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45766653481402,-2.162386045778427]}"
10410,0.16645,0.0844,0.10095,0.09045,0.11875,0.1974,0.2436,0.2386,0.2736,0.47739938,0.17812617,0.45023555,-0.4053895,0.26804778,-14.853743,0.3947146530595897,-9.158072,-0.23720278,0.44870364754564207,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45734576656363,-2.163161567282277]}"
10411,0.1655,0.0809,0.0935,0.077,0.1153,0.1864,0.2334,0.2144,0.2594,0.45208263,0.12871806,0.47151682,-0.39265993,0.26042455,-15.046104,0.39576891036042383,-8.544274,-0.27561364,0.4532965746379176,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45510624797299,-2.1625440736414263]}"
10412,0.1321,0.06035,0.09305,0.07445,0.10545,0.16665,0.20305,0.19255,0.22845,0.52273625,0.18620053,0.4423221,-0.34838936,0.2309648,-16.40233,1.4258983418317996,-9.420347,-0.27038184,0.6600596311864599,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38271806115023,-1.9909003167045072]}"
10413,0.1527,0.07805,0.0967,0.0785,0.109,0.18435,0.2324,0.2223,0.2608,0.48027298,0.18559997,0.4780585,-0.3937304,0.26935562,-15.281325,0.6791052758290022,-8.256818,-0.2984308,0.36458391879348717,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4576536982985,-2.161758127193668]}"
10414,0.1381,0.0659,0.1031,0.0874,0.1156,0.1938,0.2348,0.2245,0.2538,0.54614323,0.2382791,0.439564,-0.37057388,0.25329474,-16.71022,1.9799015407884042,-10.218218,-0.24108352,1.1033178237416408,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39068610767121,-2.014837115782665]}"
10415,0.13515,0.0658,0.11365,0.09455,0.12245,0.19605,0.2296,0.2205,0.24305,0.5403423,0.23998314,0.39977783,-0.31976658,0.23179561,-17.83367,1.9018931924742617,-10.163879,-0.27394506,0.676199220878754,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38773213578693,-2.011177127172226]}"
10416,0.1809,0.0929,0.1116,0.1014,0.1218,0.1995,0.244,0.2345,0.2623,0.43249848,0.12903228,0.39624888,-0.3550997,0.23884436,-15.865014,1.2435197708107708,-10.464148,-0.2051287,1.3170804639316067,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39452008690944,-2.0537574555513474]}"
10417,0.1664,0.0823,0.1014,0.0728,0.1059,0.2025,0.2333,0.2178,0.258,0.45151618,0.1337845,0.49896765,-0.36466166,0.2751075,-15.594788,0.6491946329452531,-9.558021,-0.24000372,0.4836006604297012,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43351154535284,-2.0326174184521193]}"
10418,0.1412,0.0714,0.1047,0.0981,0.1223,0.1831,0.22,0.2274,0.2329,0.52208835,0.23385783,0.39723504,-0.36946705,0.23494853,-16.012173,1.266777446865947,-8.7073965,-0.29550582,0.5090471316809122,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.36903767805455,-2.006642904314716]}"
10419,0.15745,0.0804,0.10215,0.07515,0.11005,0.21725,0.2579,0.24045,0.28865,0.49883124,0.2085951,0.52376425,-0.40367776,0.30400932,-15.470646,0.7609882487499533,-9.967694,-0.21632507,0.6797754325848722,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4341961093024,-2.038158336611311]}"
10420,0.1492,0.0775,0.0894,0.0787,0.1067,0.17185,0.2104,0.1863,0.23625,0.41243365,0.11058118,0.40603772,-0.35146898,0.21098039,-15.218969,0.4823957470687503,-8.52101,-0.28213838,0.6930833015593496,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45615246982518,-2.162422332816846]}"
10421,0.12955,0.0586,0.09825,0.0804,0.1084,0.18845,0.2299,0.21905,0.2486,0.5778858,0.2567413,0.46301556,-0.38071227,0.2601476,-16.852926,0.7797607863160749,-9.449384,-0.2814788,0.5972229284096695,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37386212220996,-2.0061633230657274]}"
10422,0.13745,0.06945,0.09875,0.08075,0.10025,0.16095,0.19875,0.17205,0.224,0.42484474,0.111793235,0.36115503,-0.27067944,0.18192083,-15.377885,1.2437895206890985,-9.831097,-0.22003223,1.0797348229307762,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19657198398728,-1.673125106630869]}"
